transaction_id,customer_id,product_id,transaction_date,quantity,total_revenue,total_cost,region,payment_method
TRX002570,CUST0018,PROD0021,2024-06-22,2,3068.02,1526.94,Central,Mobile Money
TRX002571,CUST0191,PROD0009,2024-07-31,7,4932.76,2130.03,Western,Bank Transfer
TRX002572,CUST0009,PROD0029,2023-01-13,3,382.53,334.62,Bono,Bank Transfer
TRX002573,CUST0135,PROD0010,2024-09-09,6,6282.48,4739.28,Western,Cheque
TRX002574,CUST0021,PROD0029,2023-02-25,4,510.04,446.16,Volta,Cash
TRX002575,CUST0096,PROD0022,2025-08-04,4,1574.52,747.08,Central,Bank Transfer
TRX002576,CUST0059,PROD0008,2023-10-19,5,233.3,204.75,Volta,Mobile Money
TRX002577,CUST0025,PROD0041,2025-10-12,4,3803.76,1480.04,Eastern,Mobile Money
TRX002578,CUST0102,PROD0009,2024-06-03,9,6342.12,2738.61,Western,Bank Transfer
TRX002579,CUST0043,PROD0050,2025-01-01,5,916.65,789.35,Western,Mobile Money
TRX002580,CUST0180,PROD0021,2025-10-15,4,6136.04,3053.88,Upper East,Cash
TRX002581,CUST0039,PROD0028,2025-07-22,5,5984.85,3509.7,Northern,Mobile Money
TRX002582,CUST0187,PROD0011,2025-07-05,3,2393.34,1431.99,Bono,Mobile Money
TRX002583,CUST0156,PROD0045,2025-04-02,5,709.05,534.0,Upper East,Bank Transfer
TRX002584,CUST0169,PROD0039,2024-11-30,8,2428.56,975.36,Western,Cash
TRX002585,CUST0180,PROD0041,2025-04-08,3,2852.82,1110.03,Upper East,Cash
TRX002586,CUST0176,PROD0022,2022-03-04,4,1574.52,747.08,Northern,Mobile Money
TRX002587,CUST0064,PROD0031,2025-09-08,1,801.62,564.74,Central,Mobile Money
TRX002588,CUST0016,PROD0049,2024-04-30,5,3638.75,2678.55,Ashanti,Cash
TRX002589,CUST0135,PROD0045,2025-07-11,3,425.43,320.4,Western,Mobile Money
TRX002590,CUST0029,PROD0012,2024-06-08,6,11004.12,4656.48,Ashanti,Bank Transfer
TRX002591,CUST0097,PROD0040,2024-08-15,4,2357.36,1584.92,Bono,Bank Transfer
TRX002592,CUST0054,PROD0031,2024-01-19,4,3206.48,2258.96,Ashanti,Mobile Money
TRX002593,CUST0017,PROD0016,2025-01-20,6,10158.0,3907.56,Volta,Mobile Money
TRX002594,CUST0158,PROD0011,2023-06-10,3,2393.34,1431.99,Bono,Bank Transfer
TRX002595,CUST0015,PROD0014,2021-09-23,7,3538.85,2343.46,Central,Cash
TRX002596,CUST0128,PROD0027,2025-05-06,5,4307.7,2218.85,Central,Mobile Money
TRX002597,CUST0007,PROD0005,2024-08-20,4,6654.08,3040.36,Ashanti,Mobile Money
TRX002598,CUST0177,PROD0047,2023-02-22,2,484.22,299.18,Volta,Bank Transfer
TRX002599,CUST0187,PROD0039,2025-01-03,2,607.14,243.84,Bono,Cash
TRX002600,CUST0116,PROD0030,2023-08-13,2,2458.2,1210.66,Upper West,Mobile Money
TRX002601,CUST0094,PROD0011,2025-01-31,5,3988.9,2386.65,Volta,Cash
TRX002602,CUST0196,PROD0003,2023-09-02,5,3691.5,2746.8,Bono,Cheque
TRX002603,CUST0013,PROD0040,2023-04-27,2,1178.68,792.46,Upper West,Mobile Money
TRX002604,CUST0047,PROD0002,2025-01-02,4,2330.64,1004.28,Greater Accra,Mobile Money
TRX002605,CUST0182,PROD0030,2025-04-18,2,2458.2,1210.66,Volta,Bank Transfer
TRX002606,CUST0157,PROD0022,2025-02-16,5,1968.15,933.85,Eastern,Mobile Money
TRX002607,CUST0010,PROD0026,2022-10-25,3,2986.14,1255.59,Central,Mobile Money
TRX002608,CUST0154,PROD0017,2024-02-12,4,6165.44,3189.32,Northern,Card
TRX002609,CUST0035,PROD0017,2024-09-01,5,7706.8,3986.65,Upper West,Cheque
TRX002610,CUST0158,PROD0049,2022-11-06,5,3638.75,2678.55,Bono,Card
TRX002611,CUST0194,PROD0005,2025-09-07,4,6654.08,3040.36,Upper East,Bank Transfer
TRX002612,CUST0007,PROD0016,2025-06-05,2,3386.0,1302.52,Ashanti,Mobile Money
TRX002613,CUST0183,PROD0033,2023-12-11,3,1689.45,851.16,Volta,Bank Transfer
TRX002614,CUST0095,PROD0013,2025-06-22,6,7264.14,4028.82,Volta,Bank Transfer
TRX002615,CUST0163,PROD0049,2024-12-07,4,2911.0,2142.84,Ashanti,Bank Transfer
TRX002616,CUST0023,PROD0024,2023-03-07,7,1405.53,666.96,Northern,Mobile Money
TRX002617,CUST0099,PROD0002,2025-01-30,4,2330.64,1004.28,Eastern,Cash
TRX002618,CUST0100,PROD0036,2023-08-09,4,3764.72,1654.48,Volta,Mobile Money
TRX002619,CUST0185,PROD0006,2021-05-28,4,3404.08,1970.68,Volta,Card
TRX002620,CUST0173,PROD0021,2025-03-21,7,10738.07,5344.29,Upper West,Cash
TRX002621,CUST0172,PROD0023,2022-12-15,3,2438.22,1489.23,Ashanti,Cash
TRX002622,CUST0148,PROD0026,2025-09-18,4,3981.52,1674.12,Central,Bank Transfer
TRX002623,CUST0065,PROD0022,2025-02-23,6,2361.78,1120.62,Bono,Cash
TRX002624,CUST0169,PROD0033,2024-08-29,3,1689.45,851.16,Western,Mobile Money
TRX002625,CUST0198,PROD0006,2025-08-11,2,1702.04,985.34,Greater Accra,Mobile Money
TRX002626,CUST0029,PROD0024,2025-09-01,3,602.37,285.84,Ashanti,Mobile Money
TRX002627,CUST0050,PROD0037,2025-07-12,3,1953.33,960.75,Volta,Mobile Money
TRX002628,CUST0007,PROD0036,2023-08-27,4,3764.72,1654.48,Ashanti,Bank Transfer
TRX002629,CUST0139,PROD0047,2022-11-03,4,968.44,598.36,Ashanti,Card
TRX002630,CUST0173,PROD0013,2024-07-06,5,6053.45,3357.35,Upper West,Mobile Money
TRX002631,CUST0035,PROD0033,2024-03-28,4,2252.6,1134.88,Upper West,Bank Transfer
TRX002632,CUST0178,PROD0041,2023-10-26,2,1901.88,740.02,Western,Bank Transfer
TRX002633,CUST0159,PROD0026,2022-12-01,4,3981.52,1674.12,Upper West,Card
TRX002634,CUST0137,PROD0046,2025-07-31,5,1189.05,576.85,Upper East,Mobile Money
TRX002635,CUST0052,PROD0044,2024-05-27,3,253.41,195.93,Upper East,Bank Transfer
TRX002636,CUST0196,PROD0018,2024-08-05,9,13962.78,5547.06,Bono,Cheque
TRX002637,CUST0162,PROD0019,2024-02-21,4,4003.96,2721.88,Upper West,Bank Transfer
TRX002638,CUST0100,PROD0015,2025-10-14,5,597.1,249.1,Volta,Cash
TRX002639,CUST0042,PROD0010,2024-09-12,5,5235.4,3949.4,Greater Accra,Mobile Money
TRX002640,CUST0139,PROD0018,2023-07-22,7,10859.94,4314.38,Ashanti,Bank Transfer
TRX002641,CUST0037,PROD0009,2022-10-04,3,2114.04,912.87,Central,Mobile Money
TRX002642,CUST0072,PROD0043,2025-04-22,6,4455.54,3051.3,Bono,Mobile Money
TRX002643,CUST0146,PROD0035,2024-06-27,4,4697.2,2895.24,Upper West,Bank Transfer
TRX002644,CUST0192,PROD0008,2022-09-16,2,93.32,81.9,Upper East,Mobile Money
TRX002645,CUST0125,PROD0041,2024-09-10,2,1901.88,740.02,Upper East,Card
TRX002646,CUST0176,PROD0048,2022-02-13,7,9101.19,5025.65,Northern,Mobile Money
TRX002647,CUST0024,PROD0049,2023-12-28,3,2183.25,1607.13,Greater Accra,Bank Transfer
TRX002648,CUST0012,PROD0019,2025-01-11,5,5004.95,3402.35,Northern,Bank Transfer
TRX002649,CUST0007,PROD0018,2023-11-07,3,4654.26,1849.02,Ashanti,Mobile Money
TRX002650,CUST0027,PROD0039,2024-01-24,8,2428.56,975.36,Upper East,Card
TRX002651,CUST0125,PROD0020,2024-09-03,2,939.72,726.36,Upper East,Mobile Money
TRX002652,CUST0098,PROD0045,2023-08-30,3,425.43,320.4,Volta,Mobile Money
TRX002653,CUST0088,PROD0015,2023-08-07,3,358.26,149.46,Ashanti,Mobile Money
TRX002654,CUST0121,PROD0022,2024-11-01,5,1968.15,933.85,Upper West,Mobile Money
TRX002655,CUST0148,PROD0039,2024-11-11,2,607.14,243.84,Central,Mobile Money
TRX002656,CUST0073,PROD0037,2024-01-04,9,5859.99,2882.25,Northern,Mobile Money
TRX002657,CUST0057,PROD0031,2024-09-27,6,4809.72,3388.44,Eastern,Cash
TRX002658,CUST0017,PROD0048,2024-06-07,7,9101.19,5025.65,Volta,Cash
TRX002659,CUST0019,PROD0011,2023-04-20,2,1595.56,954.66,Bono,Cash
TRX002660,CUST0152,PROD0028,2025-04-15,6,7181.82,4211.64,Northern,Bank Transfer
TRX002661,CUST0152,PROD0027,2024-12-16,3,2584.62,1331.31,Northern,Card
TRX002662,CUST0169,PROD0047,2025-05-27,8,1936.88,1196.72,Western,Cash
TRX002663,CUST0048,PROD0036,2025-06-20,2,1882.36,827.24,Western,Mobile Money
TRX002664,CUST0038,PROD0049,2021-05-11,2,1455.5,1071.42,Volta,Cash
TRX002665,CUST0157,PROD0015,2025-02-04,7,835.94,348.74,Eastern,Bank Transfer
TRX002666,CUST0190,PROD0023,2024-10-10,5,4063.7,2482.05,Central,Cash
TRX002667,CUST0115,PROD0017,2024-08-14,2,3082.72,1594.66,Northern,Mobile Money
TRX002668,CUST0200,PROD0024,2025-04-13,6,1204.74,571.68,Bono,Bank Transfer
TRX002669,CUST0055,PROD0037,2025-02-27,8,5208.88,2562.0,Upper West,Cash
TRX002670,CUST0090,PROD0017,2025-01-27,3,4624.08,2391.99,Western,Card
TRX002671,CUST0108,PROD0021,2024-07-25,6,9204.06,4580.82,Upper East,Card
TRX002672,CUST0149,PROD0006,2024-07-21,6,5106.12,2956.02,Western,Card
TRX002673,CUST0131,PROD0050,2024-05-09,3,549.99,473.61,Greater Accra,Mobile Money
TRX002674,CUST0086,PROD0011,2022-05-03,2,1595.56,954.66,Volta,Mobile Money
TRX002675,CUST0117,PROD0019,2024-02-27,4,4003.96,2721.88,Bono,Mobile Money
TRX002676,CUST0057,PROD0025,2024-07-21,4,3781.96,1674.56,Eastern,Mobile Money
TRX002677,CUST0129,PROD0026,2024-11-08,6,5972.28,2511.18,Ashanti,Mobile Money
TRX002678,CUST0024,PROD0027,2024-11-09,4,3446.16,1775.08,Greater Accra,Card
TRX002679,CUST0152,PROD0021,2025-01-30,1,1534.01,763.47,Northern,Bank Transfer
TRX002680,CUST0065,PROD0026,2025-08-31,2,1990.76,837.06,Bono,Bank Transfer
TRX002681,CUST0046,PROD0049,2023-08-09,68,49487.0,36428.28,Eastern,Card
TRX002682,CUST0007,PROD0005,2022-12-21,3,4990.56,2280.27,Ashanti,Cash
TRX002683,CUST0161,PROD0022,2024-09-04,6,2361.78,1120.62,Volta,Cash
TRX002684,CUST0012,PROD0038,2025-07-02,3,5229.66,2071.74,Northern,Mobile Money
TRX002685,CUST0157,PROD0025,2025-07-19,4,3781.96,1674.56,Eastern,Bank Transfer
TRX002686,CUST0112,PROD0003,2025-08-18,5,3691.5,2746.8,Ashanti,Mobile Money
TRX002687,CUST0032,PROD0038,2024-04-27,7,12202.54,4834.06,Ashanti,Bank Transfer
TRX002688,CUST0191,PROD0014,2023-11-06,5,2527.75,1673.9,Western,Mobile Money
TRX002689,CUST0139,PROD0009,2024-06-10,6,4228.08,1825.74,Ashanti,Mobile Money
TRX002690,CUST0163,PROD0001,2025-03-26,4,4265.6,2240.16,Ashanti,Bank Transfer
TRX002691,CUST0004,PROD0034,2022-11-25,2,1112.84,633.66,Upper West,Bank Transfer
TRX002692,CUST0023,PROD0048,2024-02-19,5,6500.85,3589.75,Northern,Cash
TRX002693,CUST0043,PROD0025,2025-04-27,6,5672.94,2511.84,Western,Card
TRX002694,CUST0138,PROD0045,2025-03-01,10,1418.1,1068.0,Bono,Card
TRX002695,CUST0118,PROD0018,2024-11-27,4,6205.68,2465.36,Upper East,Cash
TRX002696,CUST0050,PROD0040,2024-06-08,2,1178.68,792.46,Volta,Bank Transfer
TRX002697,CUST0165,PROD0013,2024-10-11,7,8474.83,4700.29,Upper West,Mobile Money
TRX002698,CUST0019,PROD0016,2024-01-06,3,5079.0,1953.78,Bono,Mobile Money
TRX002699,CUST0053,PROD0048,2024-03-09,130,169022.1,93333.5,Ashanti,Bank Transfer
TRX002700,CUST0070,PROD0028,2021-11-13,6,7181.82,4211.64,Eastern,Card
TRX002701,CUST0164,PROD0015,2024-12-24,7,835.94,348.74,Greater Accra,Bank Transfer
TRX002702,CUST0160,PROD0002,2022-09-27,2,1165.32,502.14,Ashanti,Mobile Money
TRX002703,CUST0033,PROD0050,2024-12-06,3,549.99,473.61,Bono,Mobile Money
TRX002704,CUST0140,PROD0025,2024-06-29,3,2836.47,1255.92,Western,Bank Transfer
TRX002705,CUST0049,PROD0014,2023-11-23,5,2527.75,1673.9,Ashanti,Mobile Money
TRX002706,CUST0072,PROD0027,2023-09-06,5,4307.7,2218.85,Bono,Mobile Money
TRX002707,CUST0111,PROD0018,2024-07-19,70,108599.4,43143.8,Volta,Mobile Money
TRX002708,CUST0137,PROD0008,2024-04-07,4,186.64,163.8,Upper East,Mobile Money
TRX002709,CUST0175,PROD0012,2025-05-11,3,5502.06,2328.24,Upper East,Mobile Money
TRX002710,CUST0162,PROD0010,2023-09-17,5,5235.4,3949.4,Upper West,Card
TRX002711,CUST0166,PROD0002,2023-07-21,4,2330.64,1004.28,Upper East,Bank Transfer
TRX002712,CUST0100,PROD0004,2024-09-15,3,5105.37,2187.57,Volta,Cash
TRX002713,CUST0184,PROD0011,2025-02-19,3,2393.34,1431.99,Bono,Cash
TRX002714,CUST0024,PROD0003,2024-09-20,3,2214.9,1648.08,Greater Accra,Card
TRX002715,CUST0185,PROD0020,2025-10-10,3,1409.58,1089.54,Volta,Mobile Money
TRX002716,CUST0081,PROD0021,2023-10-14,3,4602.03,2290.41,Upper East,Mobile Money
TRX002717,CUST0077,PROD0039,2025-03-23,4,1214.28,487.68,Upper West,Cash
TRX002718,CUST0104,PROD0003,2024-01-12,2,1476.6,1098.72,Volta,Cash
TRX002719,CUST0091,PROD0022,2025-02-16,6,2361.78,1120.62,Eastern,Cash
TRX002720,CUST0091,PROD0026,2025-02-21,5,4976.9,2092.65,Eastern,Mobile Money
TRX002721,CUST0116,PROD0013,2022-12-25,6,7264.14,4028.82,Upper West,Mobile Money
TRX002722,CUST0168,PROD0029,2024-12-09,7,892.57,780.78,Volta,Mobile Money
TRX002723,CUST0030,PROD0007,2024-01-24,1,1790.97,746.52,Upper West,Card
TRX002724,CUST0136,PROD0011,2025-04-20,5,3988.9,2386.65,Ashanti,Cash
TRX002725,CUST0010,PROD0048,2023-09-27,3,3900.51,2153.85,Central,Cash
TRX002726,CUST0072,PROD0030,2021-10-18,1,1229.1,605.33,Bono,Bank Transfer
TRX002727,CUST0060,PROD0038,2023-06-28,6,10459.32,4143.48,Western,Card
TRX002728,CUST0169,PROD0032,2024-09-23,2,254.48,226.84,Western,Mobile Money
TRX002729,CUST0033,PROD0023,2022-07-05,4,3250.96,1985.64,Bono,Mobile Money
TRX002730,CUST0058,PROD0020,2024-02-25,3,1409.58,1089.54,Eastern,Bank Transfer
TRX002731,CUST0083,PROD0050,2022-10-31,2,366.66,315.74,Ashanti,Mobile Money
TRX002732,CUST0101,PROD0025,2025-08-21,5,4727.45,2093.2,Volta,Bank Transfer
TRX002733,CUST0133,PROD0014,2022-08-03,2,1011.1,669.56,Northern,Mobile Money
TRX002734,CUST0155,PROD0032,2022-05-26,4,508.96,453.68,Volta,Bank Transfer
TRX002735,CUST0162,PROD0011,2024-01-03,4,3191.12,1909.32,Upper West,Mobile Money
TRX002736,CUST0107,PROD0006,2023-01-31,4,3404.08,1970.68,Central,Mobile Money
TRX002737,CUST0031,PROD0014,2024-11-01,4,2022.2,1339.12,Eastern,Mobile Money
TRX002738,CUST0042,PROD0029,2024-12-08,6,765.06,669.24,Greater Accra,Bank Transfer
TRX002739,CUST0016,PROD0025,2024-06-19,3,2836.47,1255.92,Ashanti,Mobile Money
TRX002740,CUST0103,PROD0013,2024-12-11,2,2421.38,1342.94,Volta,Mobile Money
TRX002741,CUST0097,PROD0033,2023-12-13,4,2252.6,1134.88,Bono,Bank Transfer
TRX002742,CUST0076,PROD0008,2023-08-02,3,139.98,122.85,Ashanti,Cash
TRX002743,CUST0157,PROD0016,2025-06-05,3,5079.0,1953.78,Eastern,Bank Transfer
TRX002744,CUST0066,PROD0020,2025-05-26,5,2349.3,1815.9,Volta,Bank Transfer
TRX002745,CUST0126,PROD0006,2024-02-20,6,5106.12,2956.02,Northern,Mobile Money
TRX002746,CUST0036,PROD0038,2023-12-14,2,3486.44,1381.16,Bono,Cash
TRX002747,CUST0136,PROD0047,2023-09-04,5,1210.55,747.95,Ashanti,Card
TRX002748,CUST0045,PROD0018,2025-03-18,2,3102.84,1232.68,Upper East,Mobile Money
TRX002749,CUST0077,PROD0018,2025-05-14,4,6205.68,2465.36,Upper West,Mobile Money
TRX002750,CUST0113,PROD0028,2024-12-08,4,4787.88,2807.76,Northern,Mobile Money
TRX002751,CUST0051,PROD0049,2025-02-24,2,1455.5,1071.42,Northern,Mobile Money
TRX002752,CUST0026,PROD0007,2024-05-29,4,7163.88,2986.08,Western,Mobile Money
TRX002753,CUST0132,PROD0015,2025-09-07,2,238.84,99.64,Greater Accra,Card
TRX002754,CUST0197,PROD0043,2025-06-03,5,3712.95,2542.75,Eastern,Card
TRX002755,CUST0193,PROD0014,2024-03-10,7,3538.85,2343.46,Ashanti,Mobile Money
TRX002756,CUST0182,PROD0021,2023-01-24,6,9204.06,4580.82,Volta,Mobile Money
TRX002757,CUST0001,PROD0039,2024-08-09,2,607.14,243.84,Eastern,Card
TRX002758,CUST0132,PROD0027,2022-09-20,2,1723.08,887.54,Greater Accra,Mobile Money
TRX002759,CUST0137,PROD0050,2023-05-24,4,733.32,631.48,Upper East,Card
TRX002760,CUST0127,PROD0018,2022-06-04,4,6205.68,2465.36,Central,Bank Transfer
TRX002761,CUST0024,PROD0003,2024-09-16,5,3691.5,2746.8,Greater Accra,Bank Transfer
TRX002762,CUST0153,PROD0035,2024-12-28,5,5871.5,3619.05,Upper West,Mobile Money
TRX002763,CUST0159,PROD0008,2025-09-25,7,326.62,286.65,Upper West,Bank Transfer
TRX002764,CUST0053,PROD0039,2024-05-21,4,1214.28,487.68,Ashanti,Mobile Money
TRX002765,CUST0043,PROD0007,2024-03-29,166,297301.02,123922.32,Western,Mobile Money
TRX002766,CUST0147,PROD0040,2022-11-11,4,2357.36,1584.92,Volta,Cash
TRX002767,CUST0042,PROD0006,2025-04-24,3,2553.06,1478.01,Greater Accra,Cash
TRX002768,CUST0102,PROD0024,2024-04-26,3,602.37,285.84,Western,Mobile Money
TRX002769,CUST0089,PROD0029,2024-08-01,1,127.51,111.54,Upper East,Mobile Money
TRX002770,CUST0091,PROD0046,2024-01-20,11,2615.91,1269.07,Eastern,Mobile Money
TRX002771,CUST0146,PROD0037,2025-07-25,3,1953.33,960.75,Upper West,Card
TRX002772,CUST0127,PROD0024,2022-10-30,3,602.37,285.84,Central,Cash
TRX002773,CUST0030,PROD0018,2023-11-19,8,12411.36,4930.72,Upper West,Mobile Money
TRX002774,CUST0104,PROD0013,2023-09-10,108,130754.52,72518.76,Volta,Bank Transfer
TRX002775,CUST0037,PROD0040,2023-08-13,3,1768.02,1188.69,Central,Card
TRX002776,CUST0054,PROD0025,2025-07-21,7,6618.43,2930.48,Ashanti,Cash
TRX002777,CUST0082,PROD0024,2023-10-08,5,1003.95,476.4,Western,Mobile Money
TRX002778,CUST0065,PROD0049,2022-03-11,1,727.75,535.71,Bono,Mobile Money
TRX002779,CUST0199,PROD0018,2024-03-06,4,6205.68,2465.36,Upper West,Card
TRX002780,CUST0080,PROD0045,2023-03-04,4,567.24,427.2,Eastern,Mobile Money
TRX002781,CUST0058,PROD0010,2025-08-02,2,2094.16,1579.76,Eastern,Cash
TRX002782,CUST0116,PROD0012,2025-10-15,2,3668.04,1552.16,Upper West,Cash
TRX002783,CUST0131,PROD0040,2024-10-13,6,3536.04,2377.38,Greater Accra,Mobile Money
TRX002784,CUST0170,PROD0003,2025-04-27,3,2214.9,1648.08,Ashanti,Bank Transfer
TRX002785,CUST0181,PROD0026,2023-11-24,6,5972.28,2511.18,Upper West,Mobile Money
TRX002786,CUST0098,PROD0048,2024-12-25,2,2600.34,1435.9,Volta,Card
TRX002787,CUST0102,PROD0040,2024-09-12,2,1178.68,792.46,Western,Mobile Money
TRX002788,CUST0023,PROD0049,2025-01-30,7,5094.25,3749.97,Northern,Card
TRX002789,CUST0106,PROD0045,2024-10-14,5,709.05,534.0,Ashanti,Bank Transfer
TRX002790,CUST0004,PROD0033,2023-03-24,3,1689.45,851.16,Upper West,Bank Transfer
TRX002791,CUST0138,PROD0017,2025-08-25,3,4624.08,2391.99,Bono,Mobile Money
TRX002792,CUST0003,PROD0011,2025-03-31,2,1595.56,954.66,Central,Mobile Money
TRX002793,CUST0178,PROD0026,2023-08-28,3,2986.14,1255.59,Western,Mobile Money
TRX002794,CUST0189,PROD0036,2023-06-18,3,2823.54,1240.86,Western,Mobile Money
TRX002795,CUST0080,PROD0010,2024-06-09,2,2094.16,1579.76,Eastern,Bank Transfer
TRX002796,CUST0144,PROD0022,2025-05-31,3,1180.89,560.31,Western,Mobile Money
TRX002797,CUST0086,PROD0045,2022-05-23,9,1276.29,961.2,Volta,Mobile Money
TRX002798,CUST0093,PROD0008,2021-07-13,5,233.3,204.75,Northern,Bank Transfer
TRX002799,CUST0195,PROD0001,2024-11-06,4,4265.6,2240.16,Northern,Cash
TRX002800,CUST0097,PROD0034,2024-06-05,1,556.42,316.83,Bono,Bank Transfer
TRX002801,CUST0131,PROD0001,2022-09-19,5,5332.0,2800.2,Greater Accra,Mobile Money
TRX002802,CUST0130,PROD0013,2025-07-09,4,4842.76,2685.88,Western,Cash
TRX002803,CUST0029,PROD0046,2024-12-08,5,1189.05,576.85,Ashanti,Mobile Money
TRX002804,CUST0041,PROD0003,2022-03-17,6,4429.8,3296.16,Upper East,Bank Transfer
TRX002805,CUST0105,PROD0042,2025-04-09,2,1263.76,793.26,Greater Accra,Mobile Money
TRX002806,CUST0128,PROD0043,2025-01-22,1,742.59,508.55,Central,Mobile Money
TRX002807,CUST0152,PROD0008,2025-04-07,3,139.98,122.85,Northern,Mobile Money
TRX002808,CUST0072,PROD0003,2021-06-20,4,2953.2,2197.44,Bono,Mobile Money
TRX002809,CUST0054,PROD0017,2024-07-04,7,10789.52,5581.31,Ashanti,Mobile Money
TRX002810,CUST0177,PROD0019,2022-05-19,4,4003.96,2721.88,Volta,Mobile Money
TRX002811,CUST0151,PROD0048,2025-04-07,2,2600.34,1435.9,Northern,Mobile Money
TRX002812,CUST0064,PROD0014,2023-03-10,2,1011.1,669.56,Central,Card
TRX002813,CUST0103,PROD0030,2024-05-06,3,3687.3,1815.99,Volta,Cash
TRX002814,CUST0148,PROD0037,2024-07-18,3,1953.33,960.75,Central,Cheque
TRX002815,CUST0113,PROD0026,2024-01-13,2,1990.76,837.06,Northern,Card
TRX002816,CUST0115,PROD0029,2024-07-31,3,382.53,334.62,Northern,Mobile Money
TRX002817,CUST0147,PROD0031,2024-10-31,5,4008.1,2823.7,Volta,Card
TRX002818,CUST0046,PROD0016,2021-07-28,7,11851.0,4558.82,Eastern,Mobile Money
TRX002819,CUST0023,PROD0026,2025-08-16,3,2986.14,1255.59,Northern,Mobile Money
TRX002820,CUST0160,PROD0044,2024-04-01,3,253.41,195.93,Ashanti,Bank Transfer
TRX002821,CUST0048,PROD0036,2025-03-08,6,5647.08,2481.72,Western,Mobile Money
TRX002822,CUST0084,PROD0042,2021-11-04,2,1263.76,793.26,Western,Bank Transfer
TRX002823,CUST0053,PROD0022,2024-04-07,1,393.63,186.77,Ashanti,Cash
TRX002824,CUST0173,PROD0031,2025-06-18,2,1603.24,1129.48,Upper West,Cash
TRX002825,CUST0102,PROD0012,2024-01-04,1,1834.02,776.08,Western,Mobile Money
TRX002826,CUST0105,PROD0013,2024-06-10,5,6053.45,3357.35,Greater Accra,Cash
TRX002827,CUST0190,PROD0003,2025-05-14,2,1476.6,1098.72,Central,Mobile Money
TRX002828,CUST0062,PROD0003,2025-04-19,2,1476.6,1098.72,Northern,Mobile Money
TRX002829,CUST0078,PROD0025,2022-03-23,4,3781.96,1674.56,Eastern,Mobile Money
TRX002830,CUST0169,PROD0019,2025-05-23,2,2001.98,1360.94,Western,Bank Transfer
TRX002831,CUST0200,PROD0043,2024-07-26,3,2227.77,1525.65,Bono,Mobile Money
TRX002832,CUST0174,PROD0018,2025-01-29,2,3102.84,1232.68,Central,Cash
TRX002833,CUST0009,PROD0042,2024-11-11,6,3791.28,2379.78,Bono,Mobile Money
TRX002834,CUST0032,PROD0045,2025-05-06,4,567.24,427.2,Ashanti,Bank Transfer
TRX002835,CUST0075,PROD0017,2025-07-07,4,6165.44,3189.32,Greater Accra,Mobile Money
TRX002836,CUST0048,PROD0015,2024-07-28,4,477.68,199.28,Western,Mobile Money
TRX002837,CUST0146,PROD0029,2025-05-23,3,382.53,334.62,Upper West,Cash
TRX002838,CUST0074,PROD0045,2023-04-20,2,283.62,213.6,Volta,Mobile Money
TRX002839,CUST0032,PROD0041,2022-04-12,5,4754.7,1850.05,Ashanti,Card
TRX002840,CUST0105,PROD0026,2025-01-16,5,4976.9,2092.65,Greater Accra,Card
TRX002841,CUST0106,PROD0035,2024-10-23,6,7045.8,4342.86,Ashanti,Mobile Money
TRX002842,CUST0080,PROD0027,2022-12-18,3,2584.62,1331.31,Eastern,Mobile Money
TRX002843,CUST0159,PROD0027,2024-08-13,3,2584.62,1331.31,Upper West,Card
TRX002844,CUST0147,PROD0009,2024-03-03,3,2114.04,912.87,Volta,Mobile Money
TRX002845,CUST0150,PROD0018,2025-08-11,4,6205.68,2465.36,Bono,Card
TRX002846,CUST0149,PROD0028,2024-04-24,3,3590.91,2105.82,Western,Mobile Money
TRX002847,CUST0054,PROD0035,2025-10-12,3,3522.9,2171.43,Ashanti,Mobile Money
TRX002848,CUST0104,PROD0041,2023-08-31,7,6656.58,2590.07,Volta,Mobile Money
TRX002849,CUST0136,PROD0008,2025-09-07,2,93.32,81.9,Ashanti,Mobile Money
TRX002850,CUST0029,PROD0029,2024-05-26,2,255.02,223.08,Ashanti,Mobile Money
TRX002851,CUST0081,PROD0044,2023-09-12,126,10643.22,8229.06,Upper East,Mobile Money
TRX002852,CUST0165,PROD0036,2023-12-17,3,2823.54,1240.86,Upper West,Mobile Money
TRX002853,CUST0058,PROD0016,2025-03-22,3,5079.0,1953.78,Eastern,Mobile Money
TRX002854,CUST0153,PROD0013,2024-09-15,2,2421.38,1342.94,Upper West,Mobile Money
TRX002855,CUST0178,PROD0007,2025-01-22,2,3581.94,1493.04,Western,Mobile Money
TRX002856,CUST0163,PROD0011,2023-10-07,3,2393.34,1431.99,Ashanti,Bank Transfer
TRX002857,CUST0077,PROD0030,2025-08-03,5,6145.5,3026.65,Upper West,Bank Transfer
TRX002858,CUST0043,PROD0008,2023-10-04,5,233.3,204.75,Western,Mobile Money
TRX002859,CUST0194,PROD0002,2025-05-30,2,1165.32,502.14,Upper East,Cash
TRX002860,CUST0160,PROD0004,2025-01-27,6,10210.74,4375.14,Ashanti,Cash
TRX002861,CUST0186,PROD0031,2024-09-01,8,6412.96,4517.92,Eastern,Mobile Money
TRX002862,CUST0027,PROD0001,2022-02-23,7,7464.8,3920.28,Upper East,Cheque
TRX002863,CUST0034,PROD0018,2022-01-31,3,4654.26,1849.02,Greater Accra,Mobile Money
TRX002864,CUST0172,PROD0050,2023-02-27,4,733.32,631.48,Ashanti,Mobile Money
